address,auction_date,auction_result,base_price_eur,codice,final_offer_eur,lot_id,source_pdf,surface_sqm,winner
05496014 MILANO VIA BOLLA '16 B,18 Febbraio 2015,OPTATO PER ALTRO LOTTO,73970.0,05490068,0.0,068/15,esito-18febbraio15.pdf,,
MILANO VIA DELLE GENZIANE '5,18 Febbraio 2015,AGGIUDICATA,139230.0,09010246,161100.0,069/15,esito-18febbraio15.pdf,,B.M.
MILANO VIA ADOLFO OMODEO '21,18 Febbraio 2015,AGGIUDICATA,64800.0,09020120,90000.0,070/15,esito-18febbraio15.pdf,,A.S.D.
MILANO VIA CASCINA CORBA '98,18 Febbraio 2015,AGGIUDICATA,87720.0,09070122,92568.0,071/15,esito-18febbraio15.pdf,,B.E.
MILANO VIA ALDO TARABELLA '5,18 Febbraio 2015,AGGIUDICATA,99960.0,09080167,126100.0,072/15,esito-18febbraio15.pdf,,M.D.
GORGONZOLA VIA DEI TIGLI '12 A,18 Febbraio 2015,ASTA DESERTA,96600.0,70180023,0.0,073/15,esito-18febbraio15.pdf,,
GORGONZOLA VIA DEI TIGLI '12 B,18 Febbraio 2015,ASTA DESERTA,82320.0,70180038,0.0,074/15,esito-18febbraio15.pdf,,
RHO VIA ANTONIO GRAMSCI '51 A,18 Febbraio 2015,ASTA DESERTA,94656.0,70370007,0.0,075/15,esito-18febbraio15.pdf,,
RHO VIA ANTONIO GRAMSCI '51 B,18 Febbraio 2015,AGGIUDICATA,68208.0,70370026,69500.0,076/15,esito-18febbraio15.pdf,,L.J.
PADERNO DUGNANO VIA AURORA '12 A,18 Febbraio 2015,ASTA DESERTA,59364.0,70410010,0.0,077/15,esito-18febbraio15.pdf,,
PADERNO DUGNANO VIA AURORA '12 B,18 Febbraio 2015,ASTA DESERTA,67932.0,70410110,0.0,078/15,esito-18febbraio15.pdf,,
70592971 MILANO VIA RAFFAELLO GIOLLI '13,18 Febbraio 2015,AGGIUDICATA,120390.0,70590953,141000.0,079/15,esito-18febbraio15.pdf,,M.N.A.
70672432 MILANO VIA CARLO MARX '8,18 Febbraio 2015,ASTA DESERTA,129280.0,70670344,0.0,080/15,esito-18febbraio15.pdf,,
70672896 MILANO VIA CARLO MARX '34,18 Febbraio 2015,AGGIUDICATA,135869.0,70670896,147320.0,081/15,esito-18febbraio15.pdf,,G.C.
GARBAGNATE M.SE VIA TICINO '8,18 Febbraio 2015,ASTA DESERTA,74561.0,70840009,0.0,082/15,esito-18febbraio15.pdf,,
71025218 MILANO VIA CAMILLO GIUSSANI '25,18 Febbraio 2015,AGGIUDICATA,145122.0,71020218,147525.0,083/15,esito-18febbraio15.pdf,,I.R.S.
71025302 MILANO VIA CAMILLO GIUSSANI '20 A,18 Febbraio 2015,ASTA DESERTA,158692.0,71020302,0.0,084/15,esito-18febbraio15.pdf,,
71025319 MILANO VIA CAMILLO GIUSSANI '20 B,18 Febbraio 2015,ASTA DESERTA,158692.0,71020308,0.0,085/15,esito-18febbraio15.pdf,,
71025418 MILANO VIA CAMILLO GIUSSANI '32,18 Febbraio 2015,ASTA DESERTA,162021.0,71020418,0.0,086/15,esito-18febbraio15.pdf,,
71025733 MILANO VIA RICCARDO BALSAMO CRIVELLI '16,18 Febbraio 2015,ASTA DESERTA,161166.0,71020633,0.0,087/15,esito-18febbraio15.pdf,,
71035061 MILANO VIA VITERBO '33,18 Febbraio 2015,AGGIUDICATA,154536.0,71030704,161100.0,088/15,esito-18febbraio15.pdf,,F.M.
71285055 CANEGRATE VIA BOLOGNA '15,18 Febbraio 2015,ASTA DESERTA,63931.0,71280106,0.0,089/15,esito-18febbraio15.pdf,,
PIOLTELLO VIA GALILEO GALILEI '49,18 Febbraio 2015,ASTA DESERTA,65520.0,71460076,0.0,090/15,esito-18febbraio15.pdf,,
BUSSERO VIALE EUROPA '13.B,18 Febbraio 2015,AGGIUDICATA,100170.0,71480019,106712.0,091/15,esito-18febbraio15.pdf,,D.G.M.C.
MILANO VIA VAL LAGARINA '34,18 Febbraio 2015,ASTA DESERTA,76154.0,96120401,0.0,092/15,esito-18febbraio15.pdf,,
MILANO VIA SEM BENELLI '16,18 Febbraio 2015,AGGIUDICATA,102720.0,99220028,157510.0,093/15,esito-18febbraio15.pdf,,M.A.M.
SESTO SAN GIOVANNI VIA SAVONA '80,18 Febbraio 2015,ASTA DESERTA,79170.0,99690088,0.0,094/15,esito-18febbraio15.pdf,,
MILANO VIA GIUSEPPE RIPAMONTI '36,21 Marzo 2019,AGGIUDICATA,162792.0,00010006,406000.0,050/19,esito-21marzo19.pdf,,G.A.-.R.A.
MILANO VIA FILIPPO ABBIATI '5,21 Marzo 2019,AGGIUDICATA,44880.0,00341247,66300.0,051/19,esito-21marzo19.pdf,,S.W.S.S.
MILANO PIAZZALE SELINUNTE '11,21 Marzo 2019,AGGIUDICATA,46512.0,00390198,87000.0,052/19,esito-21marzo19.pdf,,M.A.B.R.
MILANO VIA DALMAZIO BIRAGO '2,21 Marzo 2019,AGGIUDICATA,61864.0,00410067,116543.0,053/19,esito-21marzo19.pdf,,C.F.
MILANO VIA DALMAZIO BIRAGO '4,21 Marzo 2019,AGGIUDICATA,53990.0,00410206,112100.0,054/19,esito-21marzo19.pdf,,P.A.S.
MILANO VIA NARNI '1,21 Marzo 2019,AGGIUDICATA,57536.0,00500324,98889.9,055/19,esito-21marzo19.pdf,,Y.G.
MILANO VIA TEANO '21,21 Marzo 2019,AGGIUDICATA,77248.0,00510210,110090.0,056/19,esito-21marzo19.pdf,,W.G.
MILANO VIA VAL SABBIA '6,21 Marzo 2019,AGGIUDICATA,63488.0,00510361,90600.0,057/19,esito-21marzo19.pdf,,A.G.
MILANO VIA ESCULAPIO '4,21 Marzo 2019,AGGIUDICATA,87040.0,00510535,130210.0,058/19,esito-21marzo19.pdf,,S.A.
MILANO VIA COMASINA '57,21 Marzo 2019,AGGIUDICATA,72704.0,00511192,128999.0,059/19,esito-21marzo19.pdf,,M.L.
MILANO VIALE UNGHERIA '46,21 Marzo 2019,AGGIUDICATA,82617.0,00550807,121900.0,060/19,esito-21marzo19.pdf,,C.A.-.T.V.
MILANO VIALE UNGHERIA '2,21 Marzo 2019,AGGIUDICATA,64160.0,00551327,101760.0,061/19,esito-21marzo19.pdf,,A.M.K.T.
MILANO VIALE UNGHERIA '4,21 Marzo 2019,AGGIUDICATA,78222.0,00551506,128889.0,062/19,esito-21marzo19.pdf,,Z.L.
MILANO VIA ROMUALDO BONFADINI '98,21 Marzo 2019,AGGIUDICATA,50976.0,00551834,72200.0,063/19,esito-21marzo19.pdf,,C.M.
MILANO VIA CONCILIO VATICANO II '4,21 Marzo 2019,AGGIUDICATA,80640.0,00620299,113000.0,064/19,esito-21marzo19.pdf,,A.M.A.G.
MILANO VIA PAOLO MASPERO '51,21 Marzo 2019,AGGIUDICATA,41548.0,00640135,87500.0,065/19,esito-21marzo19.pdf,,R.S.A.I.
MILANO VIA DEI SALICI '73,21 Marzo 2019,AGGIUDICATA,77299.0,00650708,101120.0,066/19,esito-21marzo19.pdf,,A.S.A.W.-.A.A.S.W.
CESANO BOSCONE VIA DEI SALICI '15,21 Marzo 2019,AGGIUDICATA,81197.0,00650888,91000.0,067/19,esito-21marzo19.pdf,,K.B.E.D.S.-.R.D.D.
MILANO VIA DEI LARICI '8,21 Marzo 2019,AGGIUDICATA,75168.0,00651529,85200.0,068/19,esito-21marzo19.pdf,,A.H.M.E.
ROZZANO VIA FIORDALISI '5,21 Marzo 2019,AGGIUDICATA,74102.0,00670502,75100.0,069/19,esito-21marzo19.pdf,,Q.E.
MILANO VIA FILIPPO DE PISIS '43,21 Marzo 2019,AGGIUDICATA,66125.0,00700931,113000.0,070/19,esito-21marzo19.pdf,,S.R.G.K.
MILANO VIA ENRICO FALCK '41,21 Marzo 2019,AGGIUDICATA,62424.0,00720366,105000.0,071/19,esito-21marzo19.pdf,,C.C.V.
MILANO VIA ENRICO FALCK '23,21 Marzo 2019,AGGIUDICATA,77112.0,00720565,136666.0,072/19,esito-21marzo19.pdf,,L.J.
MILANO VIA FRANCESCO CILEA '30,21 Marzo 2019,AGGIUDICATA,100062.0,00720751,153200.0,073/19,esito-21marzo19.pdf,,C.X.
MILANO VIA FRANCESCO CILEA '44,21 Marzo 2019,AGGIUDICATA,95472.0,00720961,171600.0,074/19,esito-21marzo19.pdf,,Y.K.
MILANO VIA FRANCESCO CILEA '54,21 Marzo 2019,AGGIUDICATA,77112.0,00721563,152100.0,075/19,esito-21marzo19.pdf,,H.R.
CORSICO VIA EUGENIO CURIEL '12,21 Marzo 2019,AGGIUDICATA,73915.0,00740752,91150.0,076/19,esito-21marzo19.pdf,,M.G.A.W.-.G.A.K.
CORSICO VIA MARZABOTTO '10,21 Marzo 2019,ASTA DESERTA,58622.0,00741499,0.0,077/19,esito-21marzo19.pdf,,
CORSICO VIA BENVENUTO CELLINI '8,21 Marzo 2019,AGGIUDICATA,90907.0,00742039,145000.0,078/19,esito-21marzo19.pdf,,M.D.
CORSICO VIA BENVENUTO CELLINI '30,21 Marzo 2019,AGGIUDICATA,77314.0,00742251,93000.0,079/19,esito-21marzo19.pdf,,V.A.K.M.M.
MILANO VIA ENRICO DE NICOLA '24,21 Marzo 2019,AGGIUDICATA,91632.0,00750036,126250.0,080/19,esito-21marzo19.pdf,,S.N.S.S.
MILANO VIA ENRICO DE NICOLA '28,21 Marzo 2019,AGGIUDICATA,91632.0,00750066,121642.0,081/19,esito-21marzo19.pdf,,H.A.M.E.H.
MILANO VIA ENRICO DE NICOLA '34,21 Marzo 2019,AGGIUDICATA,94944.0,00750121,132100.0,082/19,esito-21marzo19.pdf,,S.S.
MILANO VIA AGOSTINO DE PRETIS '101,21 Marzo 2019,AGGIUDICATA,96048.0,00750394,135100.0,083/19,esito-21marzo19.pdf,,N.M.A.A.
MILANO VIA AGOSTINO DE PRETIS '111,21 Marzo 2019,AGGIUDICATA,92736.0,00750461,105000.0,084/19,esito-21marzo19.pdf,,T.R.G.E.
MILANO VIA AGOSTINO DE PRETIS '61,21 Marzo 2019,AGGIUDICATA,92736.0,00750692,113600.0,085/19,esito-21marzo19.pdf,,W.M.
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '458,21 Marzo 2019,AGGIUDICATA,41933.0,02040371,48888.0,086/19,esito-21marzo19.pdf,,A.N.M.H.E.E.
CASSANO D'ADDA VIA LEONARDO DA VINCI '23,21 Marzo 2019,ASTA DESERTA,45619.0,02280070,0.0,087/19,esito-21marzo19.pdf,,
CASSANO D'ADDA VIA LEONARDO DA VINCI '37,21 Marzo 2019,ASTA DESERTA,56064.0,05450200,0.0,088/19,esito-21marzo19.pdf,,
MILANO VIA CASCINA CORBA '96,21 Marzo 2019,AGGIUDICATA,77520.0,09070040,156800.0,089/19,esito-21marzo19.pdf,,B.A.-.M.M.
71025189 MILANO VIA CAMILLO GIUSSANI '21,21 Marzo 2019,AGGIUDICATA,165268.0,71020189,200119.0,090/19,esito-21marzo19.pdf,,L.L.
LOCATE DI TRIULZI VIA GIUSEPPE DI VITTORIO '4.P,21 Marzo 2019,ASTA DESERTA,97501.0,71190128,0.0,091/19,esito-21marzo19.pdf,,
MILANO VIA GIOVANNI PASCOLI '4,2 Luglio 2015,AGGIUDICATA,50912.0,00160110,63000.0,211/15,esito-02luglio15.pdf,,D.L.
MILANO VIALE TIBALDI '66,2 Luglio 2015,AGGIUDICATA,106522.0,00250040,171110.0,212/15,esito-02luglio15.pdf,,C.A.-.C.E.-.C.
MILANO VIALE TIBALDI '70,2 Luglio 2015,AGGIUDICATA,91930.0,00250179,153295.0,213/15,esito-02luglio15.pdf,,V.L.
MILANO VIA GASPARE ASELLI '10 A,2 Luglio 2015,AGGIUDICATA,64053.0,00280194,102350.0,214/15,esito-02luglio15.pdf,,G.F.
MILANO VIA GASPARE ASELLI '10 B,2 Luglio 2015,AGGIUDICATA,58334.0,00280217,92260.0,215/15,esito-02luglio15.pdf,,B.D.
MILANO VIA GIOSUE' BORSI '18,2 Luglio 2015,AGGIUDICATA,109166.0,00300959,222250.0,216/15,esito-02luglio15.pdf,,P.A.
MILANO VIA VIGILIO INAMA '20,2 Luglio 2015,AGGIUDICATA,73530.0,00370736,104250.0,217/15,esito-02luglio15.pdf,,M.I.G.A.
MILANO VIA FILIPPO JUVARA '12,2 Luglio 2015,AGGIUDICATA,99372.0,00400236,171000.0,218/15,esito-02luglio15.pdf,,N.S.
MILANO VIA DALMAZIO BIRAGO '2,2 Luglio 2015,AGGIUDICATA,61766.0,00410068,75151.0,219/15,esito-02luglio15.pdf,,D.C.F.G.
MILANO VIA LORENTEGGIO '201,2 Luglio 2015,AGGIUDICATA,52618.0,00433713,65010.0,220/15,esito-02luglio15.pdf,,L.G.
MILANO VIALE OMERO '17 A,2 Luglio 2015,ASTA DESERTA,51450.0,00470350,0.0,221/15,esito-02luglio15.pdf,,
MILANO VIALE OMERO '17 B,2 Luglio 2015,AGGIUDICATA,55650.0,00470393,60650.0,222/15,esito-02luglio15.pdf,,T.S.-.S.A.M.
MILANO VIALE OMERO '17 C,2 Luglio 2015,ASTA DESERTA,75600.0,00470408,0.0,223/15,esito-02luglio15.pdf,,
MILANO VIA ORBETELLO '4 A,2 Luglio 2015,ASTA DESERTA,54288.0,00500189,0.0,224/15,esito-02luglio15.pdf,,
MILANO VIA ORBETELLO '4 B,2 Luglio 2015,ASTA DESERTA,68486.0,00500212,0.0,225/15,esito-02luglio15.pdf,,
MILANO VIA ORBETELLO '4 C,2 Luglio 2015,ASTA DESERTA,51782.0,00500279,0.0,226/15,esito-02luglio15.pdf,,
MILANO VIA SANTUARIO DEL SACRO CUORE '3 A,2 Luglio 2015,AGGIUDICATA,43659.0,00510579,43711.0,227/15,esito-02luglio15.pdf,,F.F.G.
MILANO VIA SANTUARIO DEL SACRO CUORE '3 B,2 Luglio 2015,AGGIUDICATA,42865.0,00510618,43000.0,228/15,esito-02luglio15.pdf,,A.M.
MILANO VIA CONSOLE MARCELLO '36,2 Luglio 2015,ASTA DESERTA,57024.0,00540013,0.0,229/15,esito-02luglio15.pdf,,
MILANO VIALE UNGHERIA '46 A,2 Luglio 2015,AGGIUDICATA,70680.0,00550701,85200.0,230/15,esito-02luglio15.pdf,,D.S.
MILANO VIALE UNGHERIA '46 B,2 Luglio 2015,AGGIUDICATA,87420.0,00550804,105100.0,231/15,esito-02luglio15.pdf,,T.P.F.
MILANO VIA DEGLI ONTANI '6,2 Luglio 2015,AGGIUDICATA,83700.0,00650227,84111.0,232/15,esito-02luglio15.pdf,,P.A.
MILANO VIA DEI SALICI '5,2 Luglio 2015,AGGIUDICATA,79980.0,00650819,85100.0,233/15,esito-02luglio15.pdf,,C.I.
MILANO VIA DEI SALICI '17,2 Luglio 2015,ASTA DESERTA,60450.0,00650906,0.0,234/15,esito-02luglio15.pdf,,
MILANO VIA DEI SALICI '29,2 Luglio 2015,ASTA DESERTA,61380.0,00650989,0.0,235/15,esito-02luglio15.pdf,,
MILANO VIA DEI LARICI '20,2 Luglio 2015,AGGIUDICATA,53568.0,00651727,54800.0,236/15,esito-02luglio15.pdf,,D.G.
MILANO VIA DEI SALICI '8,2 Luglio 2015,AGGIUDICATA,71145.0,00651905,72512.0,237/15,esito-02luglio15.pdf,,D.I.A.
MILANO VIA DEI SALICI '6,2 Luglio 2015,ASTA DESERTA,70308.0,00652068,0.0,238/15,esito-02luglio15.pdf,,
MILANO VIA DELLE BETULLE '36,2 Luglio 2015,AGGIUDICATA,112158.0,00652503,132000.0,239/15,esito-02luglio15.pdf,,V.L.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105,2 Luglio 2015,AGGIUDICATA,54773.0,00690359,60560.0,240/15,esito-02luglio15.pdf,,J.J.
MILANO VIA FILIPPO DE PISIS '25,2 Luglio 2015,ASTA DESERTA,51176.0,00700713,0.0,241/15,esito-02luglio15.pdf,,
MILANO VIA FRANCESCO CILEA '156,2 Luglio 2015,AGGIUDICATA,67200.0,00722158,85000.0,242/15,esito-02luglio15.pdf,,F.A.
CORSICO VIA EUGENIO CURIEL '42,2 Luglio 2015,AGGIUDICATA,60208.0,00741012,61110.0,243/15,esito-02luglio15.pdf,,C.N.
00985345 ROZZANO VIALE LAZIO '56,2 Luglio 2015,ASTA DESERTA,96238.0,00980345,0.0,244/15,esito-02luglio15.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '42 A,2 Luglio 2015,ASTA DESERTA,36344.0,02070015,0.0,245/15,esito-02luglio15.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '42 B,2 Luglio 2015,ASTA DESERTA,35728.0,02070068,0.0,246/15,esito-02luglio15.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '40,2 Luglio 2015,ASTA DESERTA,49280.0,02070081,0.0,247/15,esito-02luglio15.pdf,,
PADERNO DUGNANO VIA BOLIVIA '41,2 Luglio 2015,ASTA DESERTA,49266.0,03080014,0.0,248/15,esito-02luglio15.pdf,,
04996003 CESATE VIA PIAVE '40,2 Luglio 2015,ASTA DESERTA,68292.0,04990011,0.0,249/15,esito-02luglio15.pdf,,
71025932 MILANO VIA PATERNO' '7,2 Luglio 2015,ASTA DESERTA,168424.0,71020732,0.0,250/15,esito-02luglio15.pdf,,
SAN DONATO MILANE VIA FELICE MARITANO '12.A,2 Luglio 2015,ASTA DESERTA,125373.0,71220061,0.0,251/15,esito-02luglio15.pdf,,
MILANO VIA ILLIRICO '1,28 Novembre 2024,AGGIUDICATA,122265.0,00410494,188000.0,199/24,esito-28novembre2024.pdf,55.0,P.Q.
MILANO VIA LORENTEGGIO '201,28 Novembre 2024,AGGIUDICATA,129200.0,00433700,178130.0,200/24,esito-28novembre2024.pdf,76.0,G.S.A.A.G.
MILANO VIA MEDEGHINO '24,28 Novembre 2024,AGGIUDICATA,150100.0,00480031,252999.0,201/24,esito-28novembre2024.pdf,79.0,H.I.
MILANO VIALE UNGHERIA '4,28 Novembre 2024,AGGIUDICATA,139120.0,00551544,191700.0,202/24,esito-28novembre2024.pdf,73.0,C.S.D.-.R.
MILANO VIA CONCILIO VATICANO II '2,28 Novembre 2024,AGGIUDICATA,101086.0,00620405,127590.0,203/24,esito-28novembre2024.pdf,71.0,R.J.
MILANO VIA DEI LARICI '24,28 Novembre 2024,AGGIUDICATA,142545.0,00651749,178340.0,204/24,esito-28novembre2024.pdf,86.0,Z.B.F.R.
MILANO VIA DELLE BETULLE '23,28 Novembre 2024,ASTA DESERTA,144203.0,00652012,0.0,205/24,esito-28novembre2024.pdf,87.0,
ROZZANO VIA BETULLE '4,28 Novembre 2024,AGGIUDICATA,128000.0,00672687,172100.0,207/24,esito-28novembre2024.pdf,100.0,M.K.M.S.A.
MILANO VIA UGO BETTI '103,28 Novembre 2024,AGGIUDICATA,114975.0,00681825,152317.0,208/24,esito-28novembre2024.pdf,70.0,B.L.
MILANO VIA ARTURO GRAF '42,28 Novembre 2024,AGGIUDICATA,128138.0,00700315,165500.0,209/24,esito-28novembre2024.pdf,85.0,A.A.F.A.
MILANO VIA FILIPPO DE PISIS '63,28 Novembre 2024,AGGIUDICATA,104018.0,00701132,165200.0,210/24,esito-28novembre2024.pdf,69.0,S.S.M.
MILANO VIA ENRICO FALCK '19,28 Novembre 2024,AGGIUDICATA,169178.0,00720359,250300.0,211/24,esito-28novembre2024.pdf,103.0,Z.R.
MILANO VIA FRANCESCO CILEA '82,28 Novembre 2024,AGGIUDICATA,110048.0,00721362,162711.0,212/24,esito-28novembre2024.pdf,67.0,L.F.
MILANO VIA APPENNINI '61,28 Novembre 2024,AGGIUDICATA,146183.0,00721640,210250.0,213/24,esito-28novembre2024.pdf,89.0,S.N.
MILANO VIA APPENNINI '75,28 Novembre 2024,AGGIUDICATA,142898.0,00721770,225000.0,214/24,esito-28novembre2024.pdf,87.0,G.M.
MILANO VIA FRANCESCO CILEA '158,28 Novembre 2024,AGGIUDICATA,154395.0,00722175,216688.0,215/24,esito-28novembre2024.pdf,94.0,Y.A.
MILANO VIA GIACOMO QUARENGHI '43,28 Novembre 2024,AGGIUDICATA,141255.0,00722637,221000.0,216/24,esito-28novembre2024.pdf,86.0,X.S.
CORSICO VIA EUGENIO CURIEL '11,28 Novembre 2024,AGGIUDICATA,83232.0,00740005,131350.0,217/24,esito-28novembre2024.pdf,68.0,A.M.
CORSICO VIA EUGENIO CURIEL '13,28 Novembre 2024,AGGIUDICATA,101592.0,00740192,171999.9,218/24,esito-28novembre2024.pdf,83.0,C.L.
CORSICO VIALE ITALIA '42,28 Novembre 2024,AGGIUDICATA,135864.0,00741207,190330.0,219/24,esito-28novembre2024.pdf,111.0,A.E.A.N.
CORSICO VIA MARZABOTTO '26,28 Novembre 2024,AGGIUDICATA,108936.0,00741924,155000.0,220/24,esito-28novembre2024.pdf,89.0,D.K.S.F.
CORSICO VIA BENVENUTO CELLINI '12,28 Novembre 2024,AGGIUDICATA,110160.0,00742080,116900.0,221/24,esito-28novembre2024.pdf,90.0,F.G.
SESTO SAN GIOVANNI VIA MODENA '2,28 Novembre 2024,AGGIUDICATA,88040.0,02050090,131350.0,222/24,esito-28novembre2024.pdf,62.0,I.G.
LEGNANO VIA PADRE REGINALDO GIULIANI '42,28 Novembre 2024,AGGIUDICATA,66825.0,02070043,70000.0,223/24,esito-28novembre2024.pdf,81.0,E.O.A.
PADERNO DUGNANO VIA BOLIVIA '41,28 Novembre 2024,AGGIUDICATA,120360.0,03080007,135560.0,224/24,esito-28novembre2024.pdf,102.0,A.K.A.A.
CUSANO MILANINO VIA ISONZO '24,28 Novembre 2024,AGGIUDICATA,76160.0,05370011,141110.0,225/24,esito-28novembre2024.pdf,68.0,A.D.
PIEVE EMANUELE VIA GIOACCHINO ROSSINI '6,28 Novembre 2024,AGGIUDICATA,103840.0,09030227,150290.0,226/24,esito-28novembre2024.pdf,116.0,I.B.G.M.
PIEVE EMANUELE VIA GIUSEPPE VERDI '13,28 Novembre 2024,AGGIUDICATA,79200.0,09030582,100220.0,227/24,esito-28novembre2024.pdf,90.0,R.I.T.M.
MILANO VIA CALATAFIMI '15,28 Novembre 2024,AGGIUDICATA,375089.0,09050030,575200.0,228/24,esito-28novembre2024.pdf,107.0,M.Z.
70592066 MILANO VIA BELTRAME CRISTIANI '9,28 Novembre 2024,AGGIUDICATA,233410.0,70590066,352300.0,229/24,esito-28novembre2024.pdf,122.0,C.J.
71025987 MILANO VIA PATERNO' '10,28 Novembre 2024,AGGIUDICATA,200745.0,71021187,285000.0,231/24,esito-28novembre2024.pdf,116.0,F.G.-.F.A.N.N.
MILANO VIA VAL LAGARINA '69,28 Novembre 2024,AGGIUDICATA,144720.0,99300024,207550.0,232/24,esito-28novembre2024.pdf,108.0,S.Y.
SESTO SAN GIOVANNI VIA SAVONA '80,28 Novembre 2024,AGGIUDICATA,117810.0,99690025,150130.0,233/24,esito-28novembre2024.pdf,88.0,S.T.
MILANO VIA GIOVANNI PASCOLI '2,17 Novembre 2022,AGGIUDICATA,69190.0,00160078,252252.0,438/22,esito17novembre2022.pdf,,B.G.
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '7,17 Novembre 2022,AGGIUDICATA,70913.0,00230438,153456.78,439/22,esito17novembre2022.pdf,,B.D.
MILANO VIA ESCULAPIO '4,17 Novembre 2022,AGGIUDICATA,79800.0,00510772,138000.0,440/22,esito17novembre2022.pdf,,D.M.
MILANO VIA BRIVIO '6,17 Novembre 2022,AGGIUDICATA,79050.0,00540259,150000.0,441/22,esito17novembre2022.pdf,,L.X.
MILANO VIA ROMUALDO BONFADINI '94,17 Novembre 2022,AGGIUDICATA,80520.0,00553378,131000.0,442/22,esito17novembre2022.pdf,,M.M.D.G.
MILANO VIA ROMUALDO BONFADINI '94,17 Novembre 2022,AGGIUDICATA,96360.0,00553386,173200.0,443/22,esito17novembre2022.pdf,,D.E.
MILANO VIA SEM BENELLI '11,17 Novembre 2022,AGGIUDICATA,192780.0,00570021,311100.0,444/22,esito17novembre2022.pdf,,A.C.M.
MILANO VIA GIACOMO QUARENGHI '32,17 Novembre 2022,AGGIUDICATA,107100.0,00571940,210000.0,445/22,esito17novembre2022.pdf,,C.F.
MILANO VIA CONCILIO VATICANO II '4,17 Novembre 2022,AGGIUDICATA,99680.0,00620204,168200.0,446/22,esito17novembre2022.pdf,,W.L.
MILANO VIA MICHELE SAPONARO '24,17 Novembre 2022,AGGIUDICATA,128800.0,00666457,232880.0,447/22,esito17novembre2022.pdf,,J.A.
MILANO VIA ALESSANDRO LITTA MODIGNANI '109,17 Novembre 2022,AGGIUDICATA,107880.0,00690472,166000.0,448/22,esito17novembre2022.pdf,,S.A.
MILANO VIA ALESSANDRO LITTA MODIGNANI '115,17 Novembre 2022,AGGIUDICATA,107880.0,00690514,185200.0,449/22,esito17novembre2022.pdf,,Z.Y.
MILANO VIA APPENNINI '3,17 Novembre 2022,AGGIUDICATA,87755.0,00720259,155550.0,450/22,esito17novembre2022.pdf,,C.G.-.T.E.
CORSICO VIA EUGENIO CURIEL '28,17 Novembre 2022,AGGIUDICATA,93960.0,00741144,112000.0,451/22,esito17novembre2022.pdf,,H.I.
CORSICO VIA EUGENIO CURIEL '28,17 Novembre 2022,AGGIUDICATA,93960.0,00741157,137000.0,452/22,esito17novembre2022.pdf,,H.A.A.A.A.S.
CORSICO VIALE ITALIA '38,17 Novembre 2022,AGGIUDICATA,93960.0,00741256,126000.0,453/22,esito17novembre2022.pdf,,S.A.G.K.
CORSICO VIA BENVENUTO CELLINI '26,17 Novembre 2022,AGGIUDICATA,97200.0,00742203,131100.0,454/22,esito17novembre2022.pdf,,S.M.I.B.
CORSICO VIA BENVENUTO CELLINI '26,17 Novembre 2022,AGGIUDICATA,116640.0,00742208,171200.0,455/22,esito17novembre2022.pdf,,J.A.D.T.C.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '291,17 Novembre 2022,AGGIUDICATA,72960.0,02020040,94907.0,456/22,esito17novembre2022.pdf,,T.E.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '291,17 Novembre 2022,AGGIUDICATA,61440.0,02020041,80000.0,457/22,esito17novembre2022.pdf,,C.V.
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '202,17 Novembre 2022,AGGIUDICATA,84480.0,02020356,107000.0,458/22,esito17novembre2022.pdf,,E.R.
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '202,17 Novembre 2022,AGGIUDICATA,72960.0,02020379,110530.0,459/22,esito17novembre2022.pdf,,M.Z.A.A.M.
LEGNANO VIA PADRE REGINALDO GIULIANI '42,17 Novembre 2022,ASTA DESERTA,47880.0,02070037,0.0,460/22,esito17novembre2022.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '42,17 Novembre 2022,AGGIUDICATA,44555.0,02070039,48000.0,461/22,esito17novembre2022.pdf,,B.H.
LEGNANO VIA PADRE REGINALDO GIULIANI '40,17 Novembre 2022,ASTA DESERTA,60714.0,02070092,0.0,462/22,esito17novembre2022.pdf,,
LEGNANO VIA BRENNERO '6,17 Novembre 2022,AGGIUDICATA,52535.0,02070151,53500.0,463/22,esito17novembre2022.pdf,,L.S.F.G.
LEGNANO VIA BRENNERO '6,17 Novembre 2022,AGGIUDICATA,38570.0,02070159,40000.0,464/22,esito17novembre2022.pdf,,R.A.
LEGNANO VIA BRENNERO '6,17 Novembre 2022,ASTA DESERTA,64372.0,02070169,0.0,465/22,esito17novembre2022.pdf,,
LEGNANO VIA BRENNERO '6,17 Novembre 2022,AGGIUDICATA,55594.0,02070189,56500.0,466/22,esito17novembre2022.pdf,,G.M.M.N.A.
CASSANO D'ADDA VIA LEONARDO DA VINCI '23,17 Novembre 2022,AGGIUDICATA,44463.0,02280072,45100.0,467/22,esito17novembre2022.pdf,,S.I.
