base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,source_url,street_number,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,auction_date,surface_sqm,data_source,latitude,longitude
,,,,,,344/18,,,,,,,ASTA DESERTA,87731.0,99310007.0,0.0,esito-29novembre18.pdf,,MILANO VIA VAL LAGARINA '37,29 Novembre 2018,,pdf_only,45.5203174,9.1327166
,,,,,,344/19,,,,,,,AGGIUDICATA,84564.0,99220066.0,155200.0,esito-24ottobre19.pdf,B.A.,MILANO VIA SEM BENELLI '16,24 Ottobre 2019,,pdf_only,45.4973875,9.1211629
,,,,,,344/22,,,,,,,AGGIUDICATA,110925.0,652148.0,177100.0,esito21settembre2022.pdf,H.K.M.K.,MILANO VIA DELLE BETULLE '5,21 Settembre 2022,,pdf_only,45.5236829,9.3586662
,,,,,,345/15,,,,,,,ASTA DESERTA,96238.0,980345.0,0.0,esito-04novembre15.pdf,,00985345 ROZZANO VIALE LAZIO '56,4 Novembre 2015,,pdf_only,45.386891,9.159619
100224.0,3,MILANO,F,True,,345/16,PIENA PROP.,ALLOGGIO,4.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,50,AGGIUDICATA,100224.0,720909.0,157000.0,esito-24novembre16.pdf,M.A.,VIA FRANCESCO CILEA,24 Novembre 2016,108.0,wayback,45.4956261,9.1039179
61776.0,UOGR,BINASCO,SENZA IMPIANTO,False,B,345/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,29,NON OPTATO,61776.0,3250077.0,0.0,esito-01febbraio18.pdf,,VIA GUGLIELMO MARCONI,01 febbraio 2018,104.0,wayback,45.32931809999999,9.093204
,,,,,,345/18,,,,,,,AGGIUDICATA,85680.0,230883.0,135889.0,esito-17gennaio19.pdf,H.X.,MILANO PIAZZA PREALPI '4,17 Gennaio 2019,,pdf_only,45.4953597,9.1535242
,,,,,,345/19,,,,,,,AGGIUDICATA,81345.0,99690111.0,105000.0,esito-24ottobre19.pdf,E.M.I.A.,SESTO SAN GIOVANNI VIA SAVONA '16,24 Ottobre 2019,,pdf_only,45.5326772,9.2533081
,,,,,,345/22,,,,,,,AGGIUDICATA,85680.0,680135.0,141000.0,esito21settembre2022.pdf,B.L.,MILANO VIA UGO OJETTI '38,21 Settembre 2022,,pdf_only,45.4947877,9.1119859
,,,,,,346/15,,,,,,,ASTA DESERTA,66640.0,2020270.0,0.0,esito-04novembre15.pdf,,SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '200,4 Novembre 2015,,pdf_only,45.5346605,9.222924
62176.0,3,MILANO,G,True,,346/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,40,AGGIUDICATA,62176.0,721125.0,87300.0,esito-24novembre16.pdf,B.S.M.,VIA FRANCESCO CILEA,24 Novembre 2016,67.0,wayback,45.4956385,9.1050349
45144.0,UOGR,BINASCO,SENZA IMPIANTO,False,C,346/17,,ALLOGGIO,2.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,29,AGGIUDICATA,45144.0,3250118.0,46850.0,esito-01febbraio18.pdf,F.M.,VIA GUGLIELMO MARCONI,01 febbraio 2018,76.0,wayback,45.32931809999999,9.093204
,,,,,,346/18,,,,,,,AGGIUDICATA,54621.0,340267.0,86500.0,esito-17gennaio19.pdf,E.S.,MILANO VIA CRISTOFORO ALLORI '2,17 Gennaio 2019,,pdf_only,45.4740895,9.1391986
91109.0,UOG4,MILANO,G,True,,346/19,PIENA PROP.,ALLOGGIO,3.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'14,ESITO NON DISPONIBILE,,,,,,VIA GASPARE ASELLI,5 Dicembre 2019,72.0,wayback,45.4702345,9.2303695
,,,,,,346/22,,,,,,,AGGIUDICATA,105840.0,681948.0,196728.0,esito21settembre2022.pdf,G.Y.,MILANO VIA UGO BETTI '125,21 Settembre 2022,,pdf_only,45.4944126,9.1081536
,,,,,,347/15,,,,,,,ASTA DESERTA,64800.0,2040442.0,0.0,esito-04novembre15.pdf,,SESTO SAN GIOVANNI VIALE TOMMASO EDISON '458,4 Novembre 2015,,pdf_only,45.528706,9.2391918
69600.0,3,MILANO,F,True,,347/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,156,AGGIUDICATA,69600.0,722156.0,97500.0,esito-24novembre16.pdf,F.D.M.,VIA FRANCESCO CILEA,24 Novembre 2016,75.0,wayback,45.5040695,9.0956128
218478.0,UOG1,MILANO,G,True,,347/17,,ALLOGGIO,3.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,15,AGGIUDICATA,218478.0,9050017.0,352000.0,esito-01febbraio18.pdf,G.L.,VIA CALATAFIMI,01 febbraio 2018,88.0,wayback,45.4542972,9.1841843
,,,,,,347/18,,,,,,,AGGIUDICATA,44880.0,392206.0,60500.0,esito-17gennaio19.pdf,M.M.F.S.S.,MILANO VIA PRENESTE '4,17 Gennaio 2019,,pdf_only,45.471444,9.1342767
41126.0,UOG2,MILANO,G,False,A,347/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'5,ESITO NON DISPONIBILE,,,,,,VIA FILIPPO ABBIATI,5 Dicembre 2019,54.0,wayback,45.4718115,9.1399668
,,,,,,347/22,,,,,,,AGGIUDICATA,84420.0,682567.0,158800.0,esito21settembre2022.pdf,H.L.,MILANO VIA UGO OJETTI '3,21 Settembre 2022,,pdf_only,45.4934533,9.1132293
,,,,,,348/15,,,,,,,ASTA DESERTA,63784.0,2050097.0,0.0,esito-04novembre15.pdf,,SESTO SAN GIOVANNI VIA MODENA '2,4 Novembre 2015,,pdf_only,45.5325501,9.2333096
81933.0,FR,CORSICO,F,True,,348/16,PIENA PROP.,ALLOGGIO,4.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,8,AGGIUDICATA,81933.0,742029.0,85400.0,esito-24novembre16.pdf,L.X.,VIA BENVENUTO CELLINI,24 Novembre 2016,109.0,wayback,45.43547359999999,9.0938989
162792.0,UOG4,MILANO,G,True,,348/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,23,AGGIUDICATA,162792.0,9130327.0,302100.0,esito-01febbraio18.pdf,M.C.-.S.S.,VIA NEGROLI,01 febbraio 2018,133.0,wayback,45.4650405,9.2323529
,,,,,,348/18,,,,,,,AGGIUDICATA,61248.0,500153.0,80119.0,esito-17gennaio19.pdf,L.J.,MILANO VIA ORBETELLO '2,17 Gennaio 2019,,pdf_only,45.5025201,9.2456956
41126.0,UOG2,MILANO,G,False,B,348/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'5,ESITO NON DISPONIBILE,,,,,,VIA FILIPPO ABBIATI,5 Dicembre 2019,54.0,wayback,45.4718115,9.1399668
,,,,,,348/22,,,,,,,AGGIUDICATA,104400.0,690049.0,160000.0,esito21settembre2022.pdf,L.Q.X.,MILANO VIA ALESSANDRO LITTA MODIGNANI '93,21 Settembre 2022,,pdf_only,45.5211404,9.1512971
,,,,,,349/15,,,,,,,ASTA DESERTA,32710.0,2070015.0,0.0,esito-04novembre15.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '42 A,4 Novembre 2015,,pdf_only,45.6053381,8.914986
80430.0,FR,CORSICO,F,True,,349/16,PIENA PROP.,ALLOGGIO,4.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,26,ASTA DESERTA,80430.0,742218.0,0.0,esito-24novembre16.pdf,,VIA BENVENUTO CELLINI,24 Novembre 2016,107.0,wayback,45.43648899999999,9.092739
38114.0,UOGR,TREZZANO SUL NAVIGLIO,E,True,,349/17,,ALLOGGIO,2.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,38,AGGIUDICATA,38114.0,12330057.0,42500.0,esito-01febbraio18.pdf,C.R.A.,VIA CLAUDIO TREVES,01 febbraio 2018,59.0,wayback,45.4179584,9.0636508
,,,,,,349/18,,,,,,,AGGIUDICATA,58464.0,500281.0,81000.0,esito-17gennaio19.pdf,Q.Y.,MILANO VIA ORBETELLO '4,17 Gennaio 2019,,pdf_only,45.5021152,9.246326
125134.0,UOG4,MILANO,G,True,,349/19,PIENA PROP.,ALLOGGIO,3.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'20,ESITO NON DISPONIBILE,,,,,,VIA VIGILIO INAMA,5 Dicembre 2019,89.0,wayback,45.4724862,9.2327193
,,,,,,349/22,,,,,,,AGGIUDICATA,103200.0,690061.0,172650.0,esito21settembre2022.pdf,I.N.F.M.,MILANO VIA ALESSANDRO LITTA MODIGNANI '91,21 Settembre 2022,,pdf_only,45.5237174,9.1646008
,,,,,,350/15,,,,,,,ASTA DESERTA,32155.0,2070068.0,0.0,esito-04novembre15.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '42 B,4 Novembre 2015,,pdf_only,45.6053381,8.914986
86724.0,4,MILANO,D,True,,350/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,97,AGGIUDICATA,86724.0,750358.0,93000.0,esito-24novembre16.pdf,Y.G.,VIA AGOSTINO DE PRETIS,24 Novembre 2016,88.0,wayback,45.4297653,9.1558808
104040.0,UOG3,MILANO,G,True,,350/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,16,ASTA DESERTA,104040.0,70030144.0,0.0,esito-01febbraio18.pdf,,VIA LONGARONE,01 febbraio 2018,102.0,wayback,45.5198036,9.1411904
,,,,,,350/18,,,,,,,AGGIUDICATA,62220.0,540274.0,64000.0,esito-17gennaio19.pdf,F.P.,MILANO VIA BRIVIO '6,17 Gennaio 2019,,pdf_only,45.5031684,9.1440934
46458.0,UOG2,MILANO,G,False,A,350/19,PIENA PROP.,ALLOGGIO,3.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'3,ESITO NON DISPONIBILE,,,,,,VIA MARIO MORGANTINI,5 Dicembre 2019,61.0,wayback,45.4708266,9.1363273
,,,,,,350/22,,,,,,,AGGIUDICATA,81600.0,690067.0,150000.0,esito21settembre2022.pdf,Z.Q.,MILANO VIA ALESSANDRO LITTA MODIGNANI '91,21 Settembre 2022,,pdf_only,45.5237174,9.1646008
,,,,,,351/15,,,,,,,ASTA DESERTA,44352.0,2070081.0,0.0,esito-04novembre15.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40 A,4 Novembre 2015,,pdf_only,45.6053381,8.914986
80811.0,4,MILANO,D,True,,351/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,99,ASTA DESERTA,80811.0,750377.0,0.0,esito-24novembre16.pdf,,VIA AGOSTINO DE PRETIS,24 Novembre 2016,82.0,wayback,45.4297382,9.1555518
132600.0,UOG3,MILANO,G,True,,351/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,18,AGGIUDICATA,132600.0,70030512.0,133200.0,esito-01febbraio18.pdf,P.R.,VIA LONGARONE,01 febbraio 2018,130.0,wayback,45.5200109,9.1419255
,,,,,,351/18,,,,,,,AGGIUDICATA,68218.0,550118.0,116300.0,esito-17gennaio19.pdf,R.S.,MILANO VIALE UNGHERIA '21.2,17 Gennaio 2019,,pdf_only,45.4455801,9.2417116
35795.0,UOG2,MILANO,G,False,B,351/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'3,ESITO NON DISPONIBILE,,,,,,VIA MARIO MORGANTINI,5 Dicembre 2019,49.0,wayback,45.4708266,9.1363273
,,,,,,351/22,,,,,,,AGGIUDICATA,83664.0,700939.0,161000.0,esito21settembre2022.pdf,M.S.A.F.,MILANO VIA FILIPPO DE PISIS '43,21 Settembre 2022,,pdf_only,45.5115411,9.1413017
,,,,,,352/15,,,,,,,ASTA DESERTA,49280.0,2070086.0,0.0,esito-04novembre15.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40 B,4 Novembre 2015,,pdf_only,45.6053381,8.914986
109199.0,4,MILANO,D,True,,352/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,105,ASTA DESERTA,109199.0,750420.0,0.0,esito-24novembre16.pdf,,VIA AGOSTINO DE PRETIS,24 Novembre 2016,83.0,wayback,45.4297237,9.156373
105655.0,UOG3,MILANO,G,True,,352/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,8,AGGIUDICATA,105655.0,70100265.0,150000.0,esito-01febbraio18.pdf,M.A.M.M.,VIA LUIGI CHIARELLI,01 febbraio 2018,113.0,wayback,45.4922625,9.1218766
,,,,,,352/18,,,,,,,AGGIUDICATA,50266.0,553294.0,68200.0,esito-17gennaio19.pdf,S.G.,MILANO VIA ROMUALDO BONFADINI '94 A,17 Gennaio 2019,,pdf_only,45.4471514,9.2309972
37318.0,UOG2,MILANO,G,False,C,352/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'3,ESITO NON DISPONIBILE,,,,,,VIA MARIO MORGANTINI,5 Dicembre 2019,49.0,wayback,45.4708266,9.1363273
,,,,,,352/22,,,,,,,AGGIUDICATA,93713.0,721500.0,160060.0,esito21settembre2022.pdf,B.S.N.M.,MILANO VIA FRANCESCO CILEA '62,21 Settembre 2022,,pdf_only,45.4963105,9.1039523
,,,,,,353/15,,,,,,,ASTA DESERTA,34160.0,2070090.0,0.0,esito-04novembre15.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40 C,4 Novembre 2015,,pdf_only,45.6053381,8.914986
66136.0,4,MILANO,D,True,,353/16,PIENA PROP.,ALLOGGIO,2.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,109,AGGIUDICATA,66136.0,750446.0,70000.0,esito-24novembre16.pdf,E.G.E.E.,VIA AGOSTINO DE PRETIS,24 Novembre 2016,69.0,wayback,45.4297124,9.1570181
59670.0,UOGS,SESTO SAN GIOVANNI,G,False,,353/17,,ALLOGGIO,2.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,74,ASTA DESERTA,59670.0,70160064.0,0.0,esito-01febbraio18.pdf,,VIA FORLI',01 febbraio 2018,65.0,wayback,45.5326916,9.254484999999999
,,,,,,353/18,,,,,,,AGGIUDICATA,65525.0,553601.0,120333.0,esito-17gennaio19.pdf,M.L.-.D.G.,MILANO VIA ROMUALDO BONFADINI '94 B,17 Gennaio 2019,,pdf_only,45.4448512,9.2547686
37318.0,UOG2,MILANO,G,False,D,353/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'3,ESITO NON DISPONIBILE,,,,,,VIA MARIO MORGANTINI,5 Dicembre 2019,49.0,wayback,45.4708266,9.1363273
,,,,,,353/22,,,,,,,AGGIUDICATA,96390.0,722130.0,151000.0,esito21settembre2022.pdf,D.V.S.,MILANO VIA FRANCESCO CILEA '152,21 Settembre 2022,,pdf_only,45.5038392,9.0953516
,,,,,,354/15,,,,,,,ASTA DESERTA,49280.0,2070091.0,0.0,esito-04novembre15.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40 D,4 Novembre 2015,,pdf_only,45.6053381,8.914986
82431.0,4,MILANO,D,True,,354/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,87,AGGIUDICATA,82431.0,751169.0,84000.0,esito-24novembre16.pdf,R.N.M.E.-.E.A.F.,VIA AGOSTINO DE PRETIS,24 Novembre 2016,85.0,wayback,45.4295951,9.153989500000002
139991.0,UOG3,MILANO,F,True,,354/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,1,AGGIUDICATA,139991.0,70590045.0,202001.0,esito-01febbraio18.pdf,T.K.,VIA BELTRAME CRISTIANI,01 febbraio 2018,111.0,wayback,45.4687522,9.1815955
,,,,,,354/18,,,,,,,AGGIUDICATA,81345.0,571944.0,201000.0,esito-17gennaio19.pdf,A.M.R.,MILANO VIA GIACOMO QUARENGHI '32,17 Gennaio 2019,,pdf_only,45.498168,9.1148403
35795.0,UOG2,MILANO,G,False,E,354/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'3,ESITO NON DISPONIBILE,,,,,,VIA MARIO MORGANTINI,5 Dicembre 2019,47.0,wayback,45.4708266,9.1363273
,,,,,,354/22,,,,,,,AGGIUDICATA,73278.0,740310.0,110500.0,esito21settembre2022.pdf,I.B.R.A.,CORSICO VIA EUGENIO CURIEL '25,21 Settembre 2022,,pdf_only,45.439921,9.0936577
,,,,,,355/15,,,,,,,ASTA DESERTA,44340.0,3080014.0,0.0,esito-04novembre15.pdf,,PADERNO DUGNANO VIA BOLIVIA '41,4 Novembre 2015,,pdf_only,45.5793481,9.1547336
99684.0,4,MILANO,G,True,,355/16,PIENA PROP.,ALLOGGIO,4.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,45,AGGIUDICATA,99684.0,751421.0,100110.0,esito-24novembre16.pdf,R.M.,VIA AGOSTINO DE PRETIS,24 Novembre 2016,104.0,wayback,45.4295408,9.1507607
167575.0,UOG3,MILANO,G,True,,355/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,25,AGGIUDICATA,167575.0,70590595.0,192800.0,esito-01febbraio18.pdf,Z.H.,VIA RAFFAELLO GIOLLI,01 febbraio 2018,134.0,wayback,45.5265163,9.210816
,,,,,,355/18,,,,,,,NON OPTATO,63893.0,620294.0,0.0,esito-17gennaio19.pdf,,MILANO VIA CONCILIO VATICANO II '4,17 Gennaio 2019,,pdf_only,45.5127581,9.1475663
40365.0,UOG2,MILANO,G,False,F,355/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'3,ESITO NON DISPONIBILE,,,,,,VIA MARIO MORGANTINI,5 Dicembre 2019,53.0,wayback,45.4708266,9.1363273
,,,,,,355/22,,,,,,,AGGIUDICATA,76464.0,740712.0,100500.0,esito21settembre2022.pdf,A.S.M.D.H.,CORSICO VIA EUGENIO CURIEL '16,21 Settembre 2022,,pdf_only,45.439921,9.0936577
,,,,,,356/15,,,,,,,ASTA DESERTA,66528.0,3180028.0,0.0,esito-04novembre15.pdf,,COLOGNO MONZESE VIALE LIGURIA '52,4 Novembre 2015,,pdf_only,45.5251689,9.2684184
84660.0,FS,SESTO SAN GIOVANNI,G,False,,356/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,109,AGGIUDICATA,84660.0,2370081.0,88110.0,esito-24novembre16.pdf,D.A.,VIA GIACOMO LEOPARDI,24 Novembre 2016,83.0,wayback,45.5383865,9.224882899999999
161762.0,UOG3,MILANO,G,True,,356/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,24,ASTA DESERTA,161762.0,70590846.0,0.0,esito-01febbraio18.pdf,,VIA RAFFAELLO GIOLLI,01 febbraio 2018,129.0,wayback,45.5268926,9.2110553
,,,,,,356/18,,,,,,,AGGIUDICATA,57254.0,620717.0,68000.0,esito-17gennaio19.pdf,D.G.,MILANO VIA CONCILIO VATICANO II '10,17 Gennaio 2019,,pdf_only,45.5136773,9.1471931
38080.0,UOG2,MILANO,G,False,G,356/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'3,ESITO NON DISPONIBILE,,,,,,VIA MARIO MORGANTINI,5 Dicembre 2019,50.0,wayback,45.4708266,9.1363273
,,,,,,356/22,,,,,,,AGGIUDICATA,113634.0,740792.0,161250.0,esito21settembre2022.pdf,G.H.A.Z.A.,CORSICO VIA EUGENIO CURIEL '8,21 Settembre 2022,,pdf_only,45.439921,9.0936577
,,,,,,357/15,,,,,,,ASTA DESERTA,61463.0,4990011.0,0.0,esito-04novembre15.pdf,,04996003 CESATE VIA PIAVE '40,4 Novembre 2015,,pdf_only,45.5976721,9.0741091
93049.0,3,MILANO,G,True,A,357/16,DIR. DI SUP.,ALLOGGIO,4.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,23,AGGIUDICATA,93049.0,5500035.0,97000.0,esito-24novembre16.pdf,L.I.,VIA CASCINA DEI PRATI,24 Novembre 2016,109.0,wayback,45.514371,9.152124599999999
142963.0,UOG1,MILANO,G,True,,357/17,,ALLOGGIO,5.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,7,AGGIUDICATA,142963.0,71020728.0,161100.0,esito-01febbraio18.pdf,S.G.,VIA PATERNO',01 febbraio 2018,138.0,wayback,45.43958749999999,9.139711199999999
,,,,,,357/18,,,,,,,ASTA DESERTA,72960.0,650103.0,0.0,esito-17gennaio19.pdf,,MILANO VIA DEGLI ONTANI '36,17 Gennaio 2019,,pdf_only,45.4543484,9.0790826
72128.0,UOG4,MILANO,G,False,,357/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'1,ESITO NON DISPONIBILE,,,,,,VIA ILLIRICO,5 Dicembre 2019,57.0,wayback,45.46938189999999,9.2323007
,,,,,,357/22,,,,,,,AGGIUDICATA,75402.0,740841.0,110000.0,esito21settembre2022.pdf,E.O.N.I.,CORSICO VIA EUGENIO CURIEL '22,21 Settembre 2022,,pdf_only,45.439921,9.0936577
,,,,,,358/15,,,,,,,AGGIUDICATA,142443.0,9010250.0,193100.0,esito-04novembre15.pdf,C.F.-.C.M.,MILANO VIA DELLE GENZIANE '5,4 Novembre 2015,,pdf_only,45.4529002,9.1264784
72738.0,3,MILANO,G,True,B,358/16,DIR. DI SUP.,ALLOGGIO,3.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,23,ASTA DESERTA,72738.0,5500057.0,0.0,esito-24novembre16.pdf,,VIA CASCINA DEI PRATI,24 Novembre 2016,92.0,wayback,45.514371,9.152124599999999
93568.0,UOGR,LOCATE DI TRIULZI,G,True,,358/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,19.H,ASTA DESERTA,93568.0,71190070.0,0.0,esito-01febbraio18.pdf,,VIA GIUSEPPE DI VITTORIO,01 febbraio 2018,100.0,wayback,45.3540455,9.2226795
,,,,,,358/18,,,,,,,AGGIUDICATA,82560.0,650305.0,91110.0,esito-17gennaio19.pdf,V.C.E.,MILANO VIA DEGLI ONTANI '10,17 Gennaio 2019,,pdf_only,45.4543484,9.0790826
67222.0,UOG4,MILANO,G,False,,358/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'2,ESITO NON DISPONIBILE,,,,,,VIA ORBETELLO,5 Dicembre 2019,61.0,wayback,45.5026025,9.2454387
,,,,,,358/22,,,,,,,AGGIUDICATA,109386.0,741899.0,140200.0,esito21settembre2022.pdf,L.C.,CORSICO VIA MARZABOTTO '22,21 Settembre 2022,,pdf_only,45.438893,9.0964415
,,,,,,359/15,,,,,,,AGGIUDICATA,207366.0,9050112.0,352560.0,esito-04novembre15.pdf,F.E.,MILANO VIA CALATAFIMI '15,4 Novembre 2015,,pdf_only,45.454286,9.1841163
62370.0,FR,PIEVE EMANUELE,G,True,,359/16,PIENA PROP.,ALLOGGIO,4.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,10,AGGIUDICATA,62370.0,9030359.0,65200.0,esito-24novembre16.pdf,Z.L.,VIA GIOACCHINO ROSSINI,24 Novembre 2016,101.0,wayback,45.3424029,9.195747599999999
104550.0,UOG4,MILANO,G,True,,359/17,,ALLOGGIO,4.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,29,ASTA DESERTA,104550.0,71260375.0,0.0,esito-01febbraio18.pdf,,VIA GIACINTO SERRATI MENOTTI,01 febbraio 2018,123.0,wayback,45.4408504,9.2620117
,,,,,,359/18,,,,,,,AGGIUDICATA,82560.0,650817.0,98889.0,esito-17gennaio19.pdf,Z.Y.,MILANO VIA DEI SALICI '5,17 Gennaio 2019,,pdf_only,45.4405125,9.0894955
64294.0,UOG3,MILANO,G,False,,359/19,PIENA PROP.,ALLOGGIO,2.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'6,ESITO NON DISPONIBILE,,,,,,VIA VAL SABBIA,5 Dicembre 2019,62.0,wayback,45.5267403,9.1600953
,,,,,,359/22,,,,,,,AGGIUDICATA,113634.0,742016.0,116700.0,esito21settembre2022.pdf,F.G.,CORSICO VIA BENVENUTO CELLINI '6,21 Settembre 2022,,pdf_only,45.4353792,9.0941984
,,,,,,360/15,,,,,,,ASTA DESERTA,59994.0,17140006.0,0.0,esito-04novembre15.pdf,,LAINATE VIA ANTONIO LABRIOLA '9,4 Novembre 2015,,pdf_only,45.5745795,9.0337281
90899.0,FH,COMO,G,True,A,360/16,PIENA PROP.,ALLOGGIO,3.0,20161030093218.html,http://www.alermipianovendite.it/asta-alloggi-24-novembre-2016/,22,ASTA DESERTA,90899.0,19490007.0,0.0,esito-24novembre16.pdf,,VIA VALLEGGIO,24 Novembre 2016,115.0,wayback,45.8001994,9.095747399999999
90780.0,UOG3,MILANO,G,False,A,360/17,,ALLOGGIO,3.0,20180110020919.html,http://www.alermipianovendite.it/asta-alloggi-01-febbraio-2018-2/,2,ASTA DESERTA,90780.0,95990104.0,0.0,esito-01febbraio18.pdf,,VIA VAL MALENCO,01 febbraio 2018,89.0,wayback,45.5195996,9.1338703
,,,,,,360/18,,,,,,,AGGIUDICATA,63360.0,651543.0,78000.0,esito-17gennaio19.pdf,D.D.,MILANO VIA DEI LARICI '10,17 Gennaio 2019,,pdf_only,45.4538015,9.08495
86071.0,UOG3,MILANO,G,False,,360/19,PIENA PROP.,ALLOGGIO,3.0,20191119234529.html,https://www.alermipianovendite.it/asta-alloggi-5-dicembre-2019/,'4,ESITO NON DISPONIBILE,,,,,,VIA ESCULAPIO,5 Dicembre 2019,83.0,wayback,45.5247587,9.1613276
,,,,,,360/22,,,,,,,AGGIUDICATA,89700.0,2050064.0,130000.0,esito21settembre2022.pdf,H.L.,SESTO SAN GIOVANNI VIA MODENA '2,21 Settembre 2022,,pdf_only,45.5325501,9.2333096
,,,,,,361/15,,,,,,,ASTA DESERTA,108900.0,70180021.0,0.0,esito-04novembre15.pdf,,GORGONZOLA VIA DEI TIGLI '12,4 Novembre 2015,,pdf_only,45.5267871,9.4083362
